,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_pCun_1,7Networks_RH_Default_Par_1,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCv_2,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2
7Networks_RH_Vis_3,10.0,97.0,27.0,478.0,383.0,104.0,53.0,419.0,386.0,22.0,2.0,1.0,1.0,0.0,19.0,95.0,0.0,135.0,0.0,63.0,11.0,0.0,2.0,5.0,32.0,0.0,3.0,15.0,11.0,20.0,4.0,54.0,23.0,4.0,4.0,187.0,18.0,35.0,1.0,0.0,15.0,4.0,8.0,5.0,2.0,14.0,2.0,5.0,106.0,127.0,20308.0,9404.0,0.0,11651.0,747.0,270.0,31180.0,7926.0,518.0,9.0,26.0,107.0,118.0,37.0,37.0,37.0,18516.0,21.0,60.0,1377.0,233.0,1003.0,144.0,421.0,15.0,622.0,4.0,88.0,262.0,9075.0,56.0,1327.0,248.0,452.0,186.0,2800.0,24.0,10.0,361.0,1117.0,8652.0,1408.0,1146.0,430.0,174.0,4.0,107.0,238.0,99.0,23.0
7Networks_RH_Vis_4,104.0,1052.0,356.0,2927.0,3603.0,803.0,416.0,3061.0,3246.0,24.0,0.0,0.0,0.0,0.0,2.0,504.0,0.0,402.0,0.0,21.0,3.0,0.0,0.0,4.0,66.0,1.0,0.0,0.0,2.0,0.0,8.0,207.0,103.0,4.0,0.0,482.0,26.0,146.0,9.0,10.0,51.0,12.0,10.0,11.0,15.0,2.0,3.0,0.0,422.0,269.0,2206.0,21936.0,11651.0,0.0,13207.0,1797.0,11716.0,17422.0,587.0,3.0,4.0,3.0,7.0,5.0,8.0,12.0,280.0,1.0,39.0,536.0,74.0,30.0,9.0,156.0,10.0,1689.0,1.0,7.0,573.0,3504.0,21.0,238.0,255.0,29.0,8.0,82.0,22.0,3.0,455.0,185.0,3352.0,3136.0,1306.0,1062.0,263.0,12.0,21.0,14.0,441.0,32.0
7Networks_RH_Vis_5,21.0,190.0,581.0,263.0,814.0,697.0,28.0,322.0,1115.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,17.0,0.0,0.0,59.0,8.0,27.0,0.0,0.0,2.0,2.0,8.0,5.0,7.0,1.0,0.0,0.0,51.0,34.0,2065.0,19439.0,747.0,13207.0,0.0,22374.0,393.0,41785.0,65.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,35.0,0.0,2.0,100.0,10.0,6.0,1.0,25.0,1.0,179.0,0.0,2.0,210.0,2204.0,1.0,38.0,70.0,7.0,2.0,24.0,7.0,1.0,235.0,35.0,692.0,452.0,100.0,359.0,77.0,5.0,4.0,2.0,212.0,12.0
7Networks_RH_Vis_6,14.0,70.0,35.0,368.0,431.0,137.0,49.0,446.0,504.0,16.0,2.0,6.0,2.0,3.0,274.0,57.0,3.0,63.0,0.0,96.0,21.0,0.0,0.0,5.0,13.0,1.0,2.0,11.0,64.0,16.0,10.0,20.0,14.0,1.0,2.0,89.0,106.0,27.0,1.0,0.0,6.0,1.0,5.0,4.0,4.0,14.0,1.0,2.0,89.0,103.0,3086.0,3482.0,270.0,1797.0,22374.0,0.0,235.0,14279.0,90.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,2.0,1.0,155.0,18.0,3.0,2.0,19.0,3.0,53.0,2.0,145.0,76.0,905.0,5.0,11.0,17.0,6.0,7.0,8.0,239.0,236.0,3779.0,18.0,169.0,107.0,77.0,65.0,31.0,95.0,49.0,5.0,4797.0,536.0
7Networks_RH_Vis_7,13.0,83.0,21.0,393.0,335.0,129.0,70.0,412.0,400.0,18.0,0.0,2.0,1.0,4.0,53.0,83.0,3.0,157.0,0.0,58.0,7.0,2.0,14.0,3.0,28.0,1.0,1.0,6.0,6.0,34.0,5.0,22.0,26.0,8.0,7.0,210.0,26.0,56.0,2.0,2.0,19.0,4.0,5.0,7.0,4.0,11.0,5.0,5.0,118.0,179.0,2491.0,5005.0,31180.0,11716.0,393.0,235.0,0.0,19263.0,1452.0,25.0,59.0,122.0,412.0,192.0,211.0,180.0,6146.0,88.0,94.0,14899.0,268.0,525.0,721.0,849.0,42.0,774.0,3.0,164.0,198.0,2016.0,142.0,1156.0,129.0,115.0,109.0,1743.0,20.0,4.0,692.0,519.0,3118.0,1727.0,2026.0,292.0,143.0,6.0,118.0,574.0,116.0,9.0
7Networks_RH_Vis_8,66.0,400.0,174.0,2039.0,2193.0,709.0,265.0,2267.0,2244.0,46.0,2.0,1.0,1.0,0.0,7.0,345.0,2.0,361.0,0.0,29.0,1.0,1.0,2.0,2.0,71.0,2.0,0.0,2.0,3.0,6.0,11.0,159.0,83.0,8.0,1.0,478.0,29.0,118.0,13.0,10.0,42.0,8.0,18.0,2.0,6.0,9.0,2.0,2.0,470.0,276.0,3615.0,7934.0,7926.0,17422.0,41785.0,14279.0,19263.0,0.0,1051.0,17.0,9.0,7.0,24.0,18.0,10.0,25.0,323.0,4.0,30.0,2834.0,71.0,58.0,59.0,484.0,19.0,598.0,1.0,35.0,248.0,2368.0,54.0,179.0,99.0,34.0,23.0,235.0,59.0,3.0,3461.0,334.0,2334.0,1633.0,1524.0,367.0,100.0,4.0,20.0,59.0,1361.0,61.0
7Networks_RH_SomMot_1,6.0,8.0,2.0,28.0,11.0,17.0,9.0,27.0,36.0,85.0,9.0,14.0,4.0,3.0,86.0,26.0,4.0,233.0,1.0,411.0,73.0,2.0,5.0,28.0,47.0,2.0,2.0,27.0,78.0,13.0,4.0,26.0,19.0,22.0,2.0,183.0,98.0,56.0,22.0,13.0,29.0,4.0,10.0,11.0,8.0,35.0,3.0,5.0,58.0,490.0,91.0,101.0,518.0,587.0,65.0,90.0,1452.0,1051.0,0.0,6014.0,1377.0,169.0,312.0,322.0,983.0,514.0,848.0,420.0,906.0,4771.0,2322.0,324.0,163.0,4633.0,4504.0,6048.0,23.0,100.0,23.0,200.0,837.0,1732.0,49.0,123.0,17.0,296.0,255.0,17.0,674.0,452.0,495.0,6078.0,7336.0,182.0,669.0,9.0,130.0,61.0,127.0,140.0
7Networks_RH_SomMot_2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,19.0,0.0,42.0,17.0,2.0,2.0,3.0,0.0,0.0,0.0,10.0,22.0,5.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,18.0,4.0,3.0,2.0,16.0,4.0,2.0,9.0,3.0,2.0,1.0,25.0,17.0,6014.0,0.0,7442.0,260.0,115.0,421.0,848.0,685.0,22.0,621.0,265.0,181.0,494.0,136.0,45.0,338.0,4420.0,5411.0,7.0,34.0,1.0,4.0,762.0,93.0,16.0,42.0,6.0,58.0,22.0,5.0,12.0,80.0,23.0,28.0,160.0,58.0,275.0,1.0,93.0,26.0,0.0,6.0
7Networks_RH_SomMot_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0,6.0,161.0,1.0,3.0,5.0,0.0,53.0,21.0,8.0,13.0,4.0,4.0,4.0,9.0,24.0,20.0,91.0,1.0,0.0,2.0,2.0,7.0,5.0,12.0,1.0,0.0,2.0,2.0,0.0,10.0,6.0,6.0,46.0,6.0,10.0,1.0,15.0,5.0,1.0,26.0,4.0,0.0,0.0,59.0,9.0,1377.0,7442.0,0.0,4922.0,312.0,876.0,1100.0,2538.0,133.0,2004.0,1577.0,300.0,431.0,1896.0,402.0,333.0,6557.0,6165.0,18.0,567.0,6.0,13.0,1508.0,993.0,39.0,86.0,17.0,70.0,15.0,19.0,7.0,485.0,78.0,14.0,125.0,152.0,572.0,6.0,232.0,60.0,2.0,2.0
7Networks_RH_SomMot_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,260.0,2.0,3.0,7.0,0.0,38.0,13.0,2.0,11.0,3.0,3.0,2.0,0.0,6.0,22.0,54.0,0.0,0.0,1.0,2.0,1.0,2.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,1.0,1.0,2.0,12.0,3.0,1.0,107.0,3.0,2.0,0.0,122.0,7.0,169.0,260.0,4922.0,0.0,7366.0,2500.0,1396.0,3517.0,556.0,4990.0,2229.0,813.0,559.0,1811.0,469.0,32.0,2379.0,515.0,11.0,348.0,2.0,23.0,315.0,1959.0,10.0,33.0,4.0,146.0,1.0,7.0,7.0,198.0,96.0,10.0,32.0,57.0,118.0,0.0,50.0,25.0,0.0,2.0
7Networks_RH_SomMot_5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,6.0,16.0,42.0,753.0,0.0,0.0,11.0,1.0,20.0,5.0,15.0,82.0,0.0,5.0,5.0,0.0,17.0,28.0,187.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,8.0,0.0,1.0,14.0,9.0,3.0,118.0,7.0,1.0,1.0,412.0,24.0,312.0,115.0,312.0,7366.0,0.0,14434.0,1771.0,1244.0,793.0,1588.0,995.0,1026.0,787.0,2445.0,4876.0,49.0,94.0,291.0,7.0,345.0,2.0,11.0,88.0,1118.0,10.0,27.0,17.0,818.0,4.0,7.0,10.0,54.0,74.0,12.0,52.0,17.0,63.0,1.0,41.0,190.0,0.0,1.0
7Networks_RH_SomMot_6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,17.0,488.0,1.0,3.0,5.0,0.0,29.0,13.0,7.0,29.0,0.0,9.0,1.0,9.0,19.0,37.0,95.0,0.0,2.0,1.0,1.0,7.0,3.0,8.0,0.0,0.0,1.0,2.0,0.0,6.0,5.0,7.0,34.0,9.0,7.0,1.0,11.0,4.0,1.0,37.0,5.0,2.0,0.0,192.0,18.0,322.0,421.0,876.0,2500.0,14434.0,0.0,6854.0,7068.0,307.0,7059.0,368.0,539.0,974.0,1649.0,7771.0,63.0,221.0,1643.0,5.0,563.0,7.0,18.0,82.0,324.0,64.0,215.0,62.0,1286.0,3.0,16.0,13.0,25.0,36.0,15.0,45.0,190.0,511.0,8.0,218.0,396.0,2.0,0.0
7Networks_RH_SomMot_7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,25.0,1.0,4.0,3.0,9.0,138.0,0.0,3.0,20.0,0.0,86.0,28.0,5.0,5.0,10.0,1.0,4.0,1.0,8.0,30.0,22.0,1.0,1.0,0.0,9.0,1.0,15.0,13.0,6.0,3.0,1.0,6.0,0.0,2.0,3.0,5.0,6.0,6.0,5.0,3.0,33.0,3.0,4.0,37.0,8.0,0.0,1.0,211.0,10.0,983.0,848.0,1100.0,1396.0,1771.0,6854.0,0.0,4989.0,344.0,7551.0,1637.0,659.0,2278.0,527.0,633.0,134.0,845.0,1335.0,14.0,172.0,2.0,13.0,399.0,452.0,14.0,55.0,10.0,472.0,12.0,3.0,14.0,78.0,73.0,10.0,110.0,67.0,214.0,5.0,71.0,74.0,1.0,2.0
7Networks_RH_SomMot_8,13.0,2.0,1.0,1.0,2.0,29.0,4.0,9.0,9.0,151.0,52.0,245.0,384.0,777.0,18692.0,16.0,144.0,259.0,22.0,1588.0,704.0,259.0,642.0,157.0,153.0,68.0,7.0,505.0,1736.0,2119.0,9.0,12.0,15.0,107.0,35.0,113.0,551.0,58.0,31.0,18.0,43.0,4.0,53.0,50.0,21.0,140.0,123.0,37.0,102.0,555.0,2.0,6.0,37.0,12.0,2.0,17.0,180.0,25.0,514.0,685.0,2538.0,3517.0,1244.0,7068.0,4989.0,0.0,148.0,1547.0,526.0,810.0,7590.0,2228.0,3909.0,110.0,1199.0,1726.0,8327.0,10212.0,21.0,15.0,310.0,237.0,66.0,196.0,35.0,408.0,1442.0,1028.0,843.0,91.0,77.0,19.0,83.0,242.0,642.0,89.0,301.0,170.0,36.0,107.0
7Networks_RH_DorsAttn_Post_1,1.0,1.0,1.0,12.0,10.0,1.0,1.0,20.0,12.0,13.0,0.0,3.0,2.0,1.0,48.0,9.0,0.0,30.0,0.0,37.0,8.0,8.0,18.0,0.0,9.0,4.0,3.0,21.0,6.0,59.0,0.0,2.0,5.0,1.0,8.0,38.0,7.0,10.0,0.0,0.0,4.0,0.0,2.0,3.0,4.0,32.0,9.0,12.0,9.0,48.0,285.0,133.0,18516.0,280.0,35.0,17.0,6146.0,323.0,848.0,22.0,133.0,556.0,793.0,307.0,344.0,148.0,0.0,284.0,178.0,4601.0,323.0,2399.0,721.0,4555.0,49.0,491.0,5.0,326.0,37.0,796.0,114.0,7010.0,231.0,981.0,274.0,5226.0,12.0,11.0,172.0,14221.0,7878.0,482.0,1651.0,79.0,312.0,3.0,214.0,591.0,12.0,6.0
7Networks_RH_DorsAttn_Post_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,10.0,0.0,4.0,180.0,0.0,3.0,5.0,2.0,89.0,61.0,1.0,3.0,6.0,6.0,2.0,0.0,4.0,38.0,9.0,0.0,0.0,0.0,6.0,3.0,10.0,18.0,4.0,1.0,2.0,5.0,0.0,3.0,1.0,2.0,5.0,4.0,1.0,3.0,21.0,4.0,1.0,21.0,1.0,0.0,2.0,88.0,4.0,420.0,621.0,2004.0,4990.0,1588.0,7059.0,7551.0,1547.0,284.0,0.0,4403.0,547.0,640.0,468.0,98.0,44.0,4251.0,701.0,18.0,64.0,3.0,6.0,310.0,638.0,9.0,21.0,5.0,192.0,7.0,2.0,4.0,52.0,24.0,5.0,22.0,17.0,101.0,1.0,28.0,15.0,1.0,2.0
7Networks_RH_DorsAttn_Post_3,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,2.0,9.0,1.0,2.0,65.0,1.0,2.0,30.0,0.0,95.0,38.0,7.0,3.0,14.0,8.0,1.0,1.0,7.0,27.0,13.0,0.0,1.0,2.0,4.0,2.0,21.0,14.0,5.0,4.0,1.0,5.0,1.0,3.0,3.0,0.0,6.0,2.0,3.0,2.0,52.0,5.0,7.0,60.0,39.0,2.0,1.0,94.0,30.0,906.0,265.0,1577.0,2229.0,995.0,368.0,1637.0,526.0,178.0,4403.0,0.0,3207.0,1006.0,1771.0,217.0,226.0,2794.0,576.0,9.0,105.0,1.0,26.0,7227.0,10763.0,13.0,87.0,13.0,721.0,13.0,2.0,32.0,1139.0,196.0,54.0,266.0,25.0,100.0,0.0,25.0,44.0,2.0,3.0
7Networks_RH_DorsAttn_Post_4,34.0,64.0,17.0,230.0,156.0,98.0,63.0,266.0,254.0,184.0,7.0,14.0,4.0,6.0,132.0,124.0,6.0,860.0,2.0,585.0,42.0,12.0,25.0,40.0,156.0,16.0,2.0,41.0,47.0,54.0,54.0,176.0,79.0,56.0,1.0,874.0,164.0,275.0,45.0,23.0,94.0,29.0,39.0,11.0,42.0,14.0,10.0,4.0,207.0,1347.0,257.0,288.0,1377.0,536.0,100.0,155.0,14899.0,2834.0,4771.0,181.0,300.0,813.0,1026.0,539.0,659.0,810.0,4601.0,547.0,3207.0,0.0,4300.0,1119.0,917.0,1622.0,407.0,1185.0,53.0,631.0,177.0,959.0,1137.0,9891.0,74.0,112.0,35.0,1271.0,164.0,20.0,4632.0,1344.0,2336.0,1032.0,2453.0,236.0,187.0,8.0,85.0,267.0,167.0,103.0
7Networks_RH_DorsAttn_Post_5,9.0,6.0,3.0,21.0,7.0,17.0,17.0,55.0,18.0,448.0,43.0,134.0,39.0,64.0,1619.0,59.0,60.0,868.0,10.0,2250.0,614.0,57.0,65.0,222.0,170.0,24.0,6.0,156.0,669.0,252.0,30.0,75.0,85.0,193.0,23.0,423.0,487.0,238.0,101.0,92.0,197.0,24.0,37.0,56.0,27.0,42.0,65.0,18.0,84.0,1511.0,16.0,27.0,233.0,74.0,10.0,18.0,268.0,71.0,2322.0,494.0,431.0,559.0,787.0,974.0,2278.0,7590.0,323.0,640.0,1006.0,4300.0,0.0,590.0,1204.0,845.0,797.0,801.0,3538.0,3719.0,18.0,99.0,1083.0,577.0,22.0,60.0,14.0,333.0,1046.0,264.0,3406.0,640.0,681.0,150.0,745.0,41.0,117.0,90.0,141.0,112.0,20.0,59.0
7Networks_RH_DorsAttn_PrCv_1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,10.0,2.0,25.0,15.0,36.0,656.0,10.0,3.0,24.0,0.0,52.0,11.0,132.0,261.0,7.0,73.0,71.0,71.0,473.0,31.0,1349.0,1.0,5.0,0.0,11.0,118.0,8.0,12.0,3.0,0.0,1.0,9.0,4.0,72.0,14.0,22.0,442.0,160.0,176.0,3.0,23.0,34.0,31.0,1003.0,30.0,6.0,3.0,525.0,58.0,324.0,136.0,1896.0,1811.0,2445.0,1649.0,527.0,2228.0,2399.0,468.0,1771.0,1119.0,590.0,0.0,8325.0,413.0,760.0,3445.0,36.0,7076.0,11.0,169.0,1752.0,3958.0,166.0,2713.0,293.0,16225.0,18.0,279.0,88.0,1504.0,1428.0,39.0,256.0,88.0,6109.0,9.0,2980.0,3079.0,5.0,13.0
7Networks_RH_DorsAttn_FEF_1,2.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,34.0,48.0,72.0,1103.0,3.0,1.0,27.0,0.0,33.0,14.0,142.0,278.0,7.0,39.0,42.0,4.0,151.0,41.0,1000.0,0.0,1.0,5.0,13.0,17.0,13.0,11.0,4.0,1.0,0.0,5.0,4.0,22.0,4.0,2.0,65.0,65.0,46.0,3.0,22.0,5.0,12.0,144.0,9.0,1.0,2.0,721.0,59.0,163.0,45.0,402.0,469.0,4876.0,7771.0,633.0,3909.0,721.0,98.0,217.0,917.0,1204.0,8325.0,0.0,57.0,62.0,1173.0,27.0,3456.0,1.0,29.0,142.0,645.0,85.0,420.0,124.0,3831.0,4.0,19.0,71.0,115.0,144.0,26.0,70.0,76.0,422.0,3.0,575.0,4126.0,3.0,3.0
7Networks_RH_SalVentAttn_TempOccPar_1,0.0,0.0,0.0,4.0,8.0,6.0,3.0,14.0,15.0,20.0,0.0,6.0,0.0,0.0,33.0,7.0,3.0,104.0,0.0,181.0,30.0,1.0,1.0,8.0,22.0,1.0,2.0,15.0,16.0,8.0,3.0,15.0,9.0,9.0,3.0,70.0,46.0,23.0,4.0,6.0,6.0,0.0,8.0,4.0,3.0,20.0,1.0,4.0,14.0,180.0,54.0,63.0,421.0,156.0,25.0,19.0,849.0,484.0,4633.0,338.0,333.0,32.0,49.0,63.0,134.0,110.0,4555.0,44.0,226.0,1622.0,845.0,413.0,57.0,0.0,1042.0,1353.0,7.0,52.0,12.0,193.0,1022.0,821.0,55.0,284.0,21.0,139.0,79.0,14.0,206.0,4919.0,4482.0,311.0,13860.0,127.0,677.0,6.0,119.0,38.0,24.0,31.0
7Networks_RH_SalVentAttn_TempOccPar_2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,0.0,10.0,2.0,3.0,81.0,0.0,2.0,21.0,1.0,95.0,38.0,2.0,4.0,10.0,4.0,2.0,8.0,17.0,40.0,11.0,0.0,3.0,1.0,5.0,7.0,12.0,14.0,6.0,0.0,1.0,3.0,0.0,4.0,3.0,1.0,29.0,8.0,6.0,2.0,55.0,3.0,4.0,15.0,10.0,1.0,3.0,42.0,19.0,4504.0,4420.0,6557.0,2379.0,94.0,221.0,845.0,1199.0,49.0,4251.0,2794.0,407.0,797.0,760.0,62.0,1042.0,0.0,2458.0,19.0,71.0,4.0,13.0,4927.0,434.0,40.0,163.0,14.0,46.0,22.0,13.0,24.0,218.0,79.0,31.0,330.0,126.0,731.0,4.0,123.0,24.0,1.0,6.0
7Networks_RH_SalVentAttn_FrOperIns_1,2.0,10.0,6.0,24.0,16.0,11.0,8.0,31.0,25.0,20.0,2.0,8.0,6.0,6.0,151.0,20.0,7.0,77.0,0.0,99.0,23.0,48.0,68.0,9.0,51.0,50.0,77.0,385.0,44.0,416.0,6.0,15.0,16.0,10.0,120.0,90.0,24.0,33.0,6.0,4.0,19.0,10.0,108.0,52.0,65.0,585.0,97.0,154.0,22.0,146.0,87.0,454.0,622.0,1689.0,179.0,53.0,774.0,598.0,6048.0,5411.0,6165.0,515.0,291.0,1643.0,1335.0,1726.0,491.0,701.0,576.0,1185.0,801.0,3445.0,1173.0,1353.0,2458.0,0.0,33.0,2177.0,447.0,2701.0,2156.0,1065.0,290.0,537.0,168.0,447.0,73.0,261.0,223.0,828.0,702.0,3785.0,653.0,6660.0,12392.0,53.0,2322.0,961.0,37.0,47.0
7Networks_RH_SalVentAttn_Med_1,6.0,1.0,0.0,1.0,1.0,10.0,5.0,3.0,2.0,92.0,18.0,86.0,23.0,60.0,2004.0,12.0,42.0,110.0,4.0,726.0,298.0,46.0,53.0,67.0,55.0,28.0,5.0,201.0,485.0,344.0,17.0,10.0,4.0,48.0,23.0,65.0,332.0,22.0,6.0,11.0,24.0,5.0,33.0,47.0,13.0,92.0,41.0,19.0,40.0,364.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,1.0,23.0,7.0,18.0,11.0,7.0,5.0,14.0,8327.0,5.0,18.0,9.0,53.0,3538.0,36.0,27.0,7.0,19.0,33.0,0.0,5285.0,21.0,2.0,13.0,9.0,15.0,20.0,12.0,19.0,3657.0,1455.0,1668.0,6.0,13.0,2.0,5.0,0.0,32.0,370.0,212.0,6.0,25.0,103.0
7Networks_RH_SalVentAttn_Med_2,6.0,4.0,1.0,10.0,1.0,6.0,12.0,12.0,7.0,43.0,21.0,324.0,262.0,344.0,5792.0,73.0,20.0,158.0,5.0,397.0,116.0,1536.0,1811.0,45.0,602.0,754.0,90.0,4505.0,629.0,10526.0,17.0,21.0,36.0,79.0,291.0,52.0,178.0,18.0,4.0,11.0,65.0,36.0,319.0,74.0,50.0,943.0,918.0,476.0,27.0,255.0,22.0,2.0,88.0,7.0,2.0,145.0,164.0,35.0,100.0,34.0,567.0,348.0,345.0,563.0,172.0,10212.0,326.0,64.0,105.0,631.0,3719.0,7076.0,3456.0,52.0,71.0,2177.0,5285.0,0.0,34.0,21.0,136.0,397.0,159.0,701.0,130.0,515.0,1972.0,4096.0,2733.0,142.0,119.0,13.0,42.0,110.0,890.0,323.0,1880.0,1656.0,541.0,1599.0
7Networks_RH_Limbic_OFC_1,6.0,10.0,4.0,24.0,16.0,10.0,8.0,11.0,24.0,7.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,39.0,0.0,14.0,0.0,1.0,2.0,0.0,20.0,5.0,25.0,174.0,15.0,2.0,3113.0,77.0,2.0,0.0,30.0,54.0,90.0,20.0,2.0,1.0,3.0,58.0,342.0,3915.0,2405.0,615.0,1.0,5.0,66.0,180.0,134.0,479.0,262.0,573.0,210.0,76.0,198.0,248.0,23.0,1.0,6.0,2.0,2.0,7.0,2.0,21.0,37.0,3.0,1.0,177.0,18.0,11.0,1.0,12.0,4.0,447.0,21.0,34.0,0.0,6149.0,4.0,49.0,7598.0,57.0,69.0,35.0,183.0,533.0,144.0,34.0,340.0,2501.0,33.0,7272.0,193.0,6924.0,982.0,17.0,67.0,166.0
7Networks_RH_Limbic_TempPole_1,6.0,43.0,8.0,104.0,78.0,46.0,23.0,119.0,112.0,29.0,1.0,1.0,0.0,1.0,11.0,46.0,1.0,157.0,0.0,48.0,7.0,0.0,0.0,0.0,38.0,0.0,0.0,3.0,4.0,3.0,52.0,37.0,16.0,5.0,0.0,220.0,26.0,53.0,5.0,1.0,11.0,2.0,5.0,42.0,28.0,13.0,2.0,0.0,66.0,233.0,15599.0,4778.0,9075.0,3504.0,2204.0,905.0,2016.0,2368.0,200.0,4.0,13.0,23.0,11.0,18.0,13.0,15.0,796.0,6.0,26.0,959.0,99.0,169.0,29.0,193.0,13.0,2701.0,2.0,21.0,6149.0,0.0,46.0,464.0,814.0,141.0,37.0,363.0,38.0,19.0,686.0,421.0,13049.0,5299.0,562.0,2030.0,359.0,123.0,34.0,38.0,570.0,97.0
