,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_RH_SalVentAttn_FrOperIns_1,1.0,1.0,3.0,2.0,7.0,0.0,5.0,3.0,4.0,4.0,5.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,12.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,27.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,6.0,4.0,2.0,5.0,6.0,2.0,7.0,7.0,15.0,1.0,10.0,0.0,24.0,25.0,217.0,20.0,141.0,343.0,6.0,332.0,59.0,5.0,100.0,162.0,27.0,107.0,68.0,154.0,74.0,52.0,34.0,54.0,28.0,34.0,0.0,69.0,21.0,2.0,51.0,8.0,73.0,54.0,26.0,13.0,33.0,36.0,70.0,8.0,11.0,3.0,6.0,29.0,6.0,54.0,14.0,20.0,4.0,22.0,47.0,6.0,40.0,43.0,11.0,0.0,2232.0,36.0,438.0,1.0,1.0,39.0,405.0,1629.0,24.0,1744.0,45.0,10.0,26.0,1.0,29.0,20.0,699.0,114.0,5.0,14.0,5.0,9.0,3.0,16.0,34.0,5.0,0.0,1.0,39.0,28.0,14.0,25.0,4438.0,113.0,1238.0,13.0,13.0,357.0,30.0,0.0,1.0,14.0,35.0,7.0,2.0,6.0,7.0,6.0
7Networks_RH_SalVentAttn_FrOperIns_2,3.0,10.0,8.0,1.0,16.0,5.0,14.0,4.0,8.0,4.0,15.0,7.0,36.0,4.0,13.0,11.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,20.0,2.0,8.0,3.0,4.0,3.0,0.0,2.0,66.0,26.0,82.0,20.0,0.0,2.0,1.0,4.0,3.0,6.0,20.0,0.0,0.0,2.0,3.0,3.0,30.0,3.0,0.0,2.0,4.0,6.0,0.0,2.0,6.0,4.0,1.0,4.0,3.0,7.0,2.0,3.0,2.0,1.0,77.0,22.0,1.0,27.0,5.0,13.0,5.0,7.0,0.0,3.0,0.0,3.0,4.0,2.0,3.0,9.0,2.0,2.0,12.0,5.0,4.0,11.0,3.0,2.0,2.0,28.0,85.0,12.0,74.0,2.0,76.0,44.0,304.0,27.0,354.0,609.0,29.0,776.0,63.0,15.0,422.0,633.0,73.0,520.0,466.0,6464.0,845.0,2547.0,1038.0,420.0,616.0,225.0,0.0,669.0,170.0,3.0,264.0,157.0,230.0,721.0,55.0,122.0,113.0,257.0,174.0,64.0,172.0,46.0,123.0,268.0,165.0,801.0,148.0,529.0,28.0,44.0,109.0,31.0,272.0,557.0,41.0,2232.0,0.0,54.0,1946.0,2.0,17.0,49.0,69.0,414.0,26.0,40.0,70.0,8.0,293.0,20.0,395.0,78.0,100.0,126.0,19.0,40.0,23.0,11.0,22.0,103.0,120.0,59.0,1.0,3.0,26.0,278.0,125.0,305.0,1802.0,253.0,4135.0,54.0,99.0,459.0,3.0,2.0,2.0,50.0,49.0,9.0,2.0,39.0,54.0,38.0
7Networks_RH_SalVentAttn_FrOperIns_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,7.0,9.0,19.0,3.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,6.0,15.0,44.0,25.0,20.0,11.0,17.0,8.0,0.0,15.0,6.0,0.0,6.0,2.0,17.0,17.0,7.0,2.0,7.0,9.0,4.0,3.0,7.0,2.0,2.0,2.0,5.0,7.0,5.0,10.0,4.0,13.0,32.0,0.0,53.0,61.0,6.0,36.0,54.0,0.0,5876.0,2.0,1.0,33.0,1.0,123.0,0.0,2.0,1.0,0.0,84.0,2.0,7.0,6.0,1300.0,21.0,4.0,57.0,27.0,8.0,4.0,6.0,3.0,0.0,0.0,0.0,57.0,5.0,8.0,18.0,5.0,14.0,6.0,5.0,3.0,4641.0,0.0,0.0,1.0,7.0,43.0,10.0,4.0,1.0,1.0,0.0
7Networks_RH_SalVentAttn_FrOperIns_4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,7.0,67.0,0.0,0.0,1.0,4.0,1.0,34.0,77.0,5.0,3.0,4.0,0.0,2.0,0.0,0.0,5.0,4.0,35.0,13.0,5.0,49.0,12.0,2.0,3.0,1.0,29.0,3.0,8.0,69.0,55.0,122.0,20.0,210.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,31.0,19.0,61.0,33.0,4.0,10.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,7.0,1.0,5.0,38.0,56.0,7.0,69.0,76.0,142.0,388.0,137.0,107.0,276.0,0.0,10.0,1.0,20.0,0.0,8.0,2.0,22.0,2.0,11.0,34.0,2.0,24.0,3.0,0.0,56.0,12.0,2.0,31.0,123.0,547.0,1258.0,4074.0,1171.0,2418.0,1847.0,466.0,2.0,477.0,202.0,24.0,251.0,153.0,745.0,600.0,541.0,188.0,281.0,485.0,63.0,84.0,424.0,383.0,102.0,56.0,376.0,238.0,73.0,283.0,115.0,872.0,3271.0,27.0,932.0,2310.0,336.0,438.0,1946.0,5876.0,0.0,12.0,23.0,2122.0,10.0,1583.0,54.0,16.0,40.0,0.0,2462.0,219.0,256.0,300.0,1471.0,255.0,36.0,335.0,183.0,110.0,74.0,294.0,22.0,22.0,16.0,28.0,1792.0,158.0,401.0,997.0,29.0,152.0,149.0,142.0,102.0,7053.0,0.0,7.0,8.0,146.0,837.0,269.0,176.0,7.0,23.0,15.0
7Networks_RH_SalVentAttn_Med_1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,28.0,3.0,4.0,10.0,209.0,0.0,1.0,1.0,5.0,3.0,41.0,146.0,6.0,7.0,9.0,1.0,0.0,0.0,1.0,9.0,6.0,62.0,13.0,20.0,128.0,57.0,3.0,3.0,3.0,123.0,16.0,57.0,221.0,13.0,959.0,107.0,403.0,0.0,11.0,1.0,1.0,0.0,2.0,8.0,3.0,3.0,8.0,4.0,16.0,7.0,34.0,43.0,25.0,9.0,22.0,22.0,3.0,0.0,2.0,1.0,1.0,0.0,9.0,3.0,2.0,8.0,7.0,10.0,16.0,63.0,18.0,40.0,100.0,75.0,590.0,195.0,68.0,935.0,6.0,18.0,15.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,1.0,1.0,2954.0,0.0,1.0,2.0,0.0,10.0,66.0,73.0,4.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,3.0,360.0,18.0,0.0,7.0,13.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,12.0,0.0,1710.0,3643.0,3.0,0.0,29.0,0.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,9.0,8.0,26.0,17.0,15.0,10.0,8.0,368.0,522.0,211.0,2464.0,944.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,30.0,203.0,99.0,119.0,52.0,10.0,0.0,387.0,1554.0,1089.0
7Networks_RH_SalVentAttn_Med_2,0.0,1.0,3.0,1.0,1.0,12.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,2.0,26.0,69.0,20.0,52.0,41.0,19.0,13.0,230.0,14.0,24.0,17.0,26.0,56.0,78.0,1524.0,106.0,7.0,6.0,7.0,24.0,3.0,8.0,107.0,54.0,781.0,323.0,11.0,20.0,17.0,27.0,50.0,39.0,62.0,3.0,12.0,40.0,3.0,107.0,517.0,216.0,2.0,16.0,5.0,4.0,1.0,2.0,14.0,19.0,27.0,4.0,2.0,7.0,2.0,12.0,14.0,10.0,75.0,254.0,15.0,10.0,4.0,23.0,5.0,16.0,2.0,11.0,11.0,7.0,5.0,9.0,2.0,17.0,20.0,17.0,36.0,34.0,18.0,81.0,42.0,13.0,112.0,47.0,100.0,145.0,359.0,8.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,25.0,4.0,5.0,9.0,6.0,10.0,2240.0,5.0,4.0,4236.0,1.0,1.0,16.0,8.0,26.0,1569.0,2140.0,92.0,5.0,1.0,13.0,7.0,3.0,53.0,5.0,34.0,3298.0,362.0,5.0,11.0,31.0,0.0,15.0,24.0,6.0,1.0,17.0,1.0,23.0,1710.0,0.0,1560.0,1.0,0.0,26.0,0.0,2.0,1.0,26.0,5.0,9.0,14.0,0.0,7.0,7.0,16.0,23.0,10.0,10.0,5.0,57.0,846.0,262.0,955.0,334.0,5.0,10.0,7.0,4.0,18.0,7.0,2.0,3.0,27.0,68.0,337.0,72.0,126.0,44.0,0.0,2.0,17.0,1506.0,1651.0
7Networks_RH_SalVentAttn_Med_3,0.0,3.0,6.0,1.0,5.0,2.0,0.0,8.0,0.0,1.0,4.0,0.0,2.0,5.0,3.0,27.0,17.0,242.0,12.0,76.0,410.0,2908.0,16.0,22.0,11.0,194.0,38.0,790.0,1793.0,57.0,6.0,31.0,10.0,8.0,2.0,6.0,45.0,66.0,256.0,74.0,308.0,508.0,526.0,8.0,12.0,22.0,366.0,39.0,121.0,715.0,25.0,2318.0,422.0,4950.0,1.0,3.0,3.0,3.0,1.0,6.0,14.0,27.0,17.0,20.0,1.0,22.0,10.0,36.0,87.0,222.0,36.0,70.0,56.0,6.0,4.0,6.0,0.0,6.0,0.0,20.0,7.0,10.0,17.0,3.0,13.0,18.0,109.0,9.0,32.0,89.0,84.0,521.0,448.0,93.0,1865.0,21.0,45.0,59.0,121.0,5.0,7.0,4.0,2.0,1.0,7.0,4.0,26.0,2.0,0.0,0.0,57.0,12.0,3.0,31.0,243.0,46.0,59.0,19.0,16.0,253.0,26.0,382.0,171.0,53.0,420.0,9089.0,39.0,66.0,735.0,115.0,2387.0,706.0,1043.0,183.0,71.0,85.0,41.0,25.0,10.0,251.0,72.0,401.0,1635.0,1311.0,1007.0,2508.0,3966.0,2.0,33.0,59.0,3351.0,39.0,49.0,33.0,2122.0,3643.0,1560.0,0.0,0.0,63.0,19.0,2.0,10.0,2.0,131.0,33.0,160.0,133.0,17.0,56.0,28.0,317.0,345.0,51.0,88.0,311.0,165.0,207.0,81.0,223.0,1954.0,205.0,71.0,347.0,4.0,31.0,23.0,12.0,11.0,631.0,7.0,31.0,13.0,68.0,266.0,206.0,113.0,57.0,200.0,547.0
7Networks_RH_Limbic_OFC_1,2.0,4.0,3.0,0.0,6.0,4.0,5.0,3.0,4.0,1.0,4.0,2.0,18.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,52.0,1069.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,26.0,8.0,2.0,0.0,0.0,32.0,20.0,16.0,16.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,263.0,4.0,593.0,1.0,95.0,187.0,21.0,15.0,7.0,0.0,0.0,0.0,27.0,43.0,5.0,13.0,2.0,51.0,57.0,233.0,52.0,86.0,214.0,10.0,112.0,58.0,15.0,62.0,95.0,36.0,87.0,47.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,58.0,9.0,0.0,0.0,1.0,36.0,0.0,43.0,2.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,405.0,69.0,1.0,10.0,3.0,1.0,0.0,0.0,3702.0,3388.0,1089.0,256.0,15.0,2.0,0.0,29.0,11.0,11.0,3883.0,10.0,3.0,3.0,0.0,0.0,11.0,24.0,12.0,3.0,6.0,9.0,12.0,9.0,17.0,4046.0,194.0,63.0,12.0,1.0,72.0,4997.0,76.0,14.0,115.0,9.0,1.0,0.0,10.0,22.0,16.0
7Networks_RH_Limbic_OFC_2,0.0,12.0,0.0,0.0,21.0,2.0,14.0,4.0,11.0,7.0,11.0,6.0,28.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,26.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,12.0,349.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,7.0,18.0,1.0,5.0,1.0,0.0,61.0,7.0,2.0,10.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,64.0,1.0,427.0,0.0,25.0,70.0,8.0,9.0,15.0,1.0,2.0,2.0,22.0,56.0,2.0,22.0,2.0,75.0,94.0,582.0,90.0,222.0,635.0,26.0,358.0,165.0,20.0,135.0,188.0,63.0,197.0,103.0,32.0,65.0,16.0,26.0,26.0,11.0,37.0,0.0,29.0,12.0,0.0,27.0,7.0,99.0,46.0,29.0,3.0,52.0,39.0,128.0,15.0,3.0,1.0,1.0,89.0,11.0,69.0,11.0,23.0,13.0,27.0,48.0,3.0,71.0,71.0,10.0,1629.0,414.0,123.0,1583.0,0.0,0.0,63.0,3702.0,0.0,361.0,572.0,268.0,13.0,60.0,6.0,52.0,44.0,2784.0,4127.0,3.0,24.0,14.0,8.0,6.0,15.0,74.0,8.0,0.0,4.0,49.0,34.0,43.0,43.0,2784.0,255.0,117.0,32.0,14.0,2455.0,940.0,7.0,3.0,39.0,45.0,9.0,2.0,16.0,10.0,19.0
7Networks_RH_Limbic_OFC_3,6.0,25.0,4.0,4.0,9.0,13.0,15.0,7.0,1.0,3.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,38.0,9.0,3.0,5.0,57.0,18.0,23.0,3.0,154.0,1634.0,3.0,0.0,22.0,15.0,0.0,0.0,0.0,2.0,193.0,587.0,242.0,85.0,14.0,0.0,15.0,75.0,65.0,72.0,3.0,5.0,0.0,1.0,0.0,4.0,0.0,3.0,107.0,976.0,51.0,7226.0,44.0,794.0,3119.0,207.0,300.0,266.0,25.0,21.0,14.0,103.0,107.0,33.0,49.0,5.0,16.0,20.0,81.0,12.0,24.0,72.0,8.0,26.0,21.0,2.0,14.0,26.0,11.0,13.0,22.0,5.0,6.0,2.0,1.0,6.0,2.0,2.0,10.0,6.0,6.0,2.0,4.0,0.0,14.0,4.0,3.0,1.0,5.0,2.0,38.0,15.0,0.0,1.0,1.0,13.0,3.0,19.0,5.0,3.0,1.0,23.0,22.0,5.0,2.0,5.0,6.0,24.0,26.0,0.0,54.0,29.0,26.0,19.0,3388.0,361.0,0.0,69.0,58.0,2.0,10.0,2.0,14.0,56.0,6.0,5117.0,7218.0,415.0,30.0,996.0,258.0,49.0,16.0,75.0,58.0,167.0,379.0,12.0,9.0,10.0,299.0,43.0,3.0,6.0,2.0,547.0,3686.0,602.0,154.0,8897.0,1413.0,157.0,19.0,54.0,159.0,58.0
7Networks_RH_Limbic_TempPole_1,0.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,247.0,226.0,190.0,55.0,66.0,105.0,29.0,45.0,62.0,18.0,34.0,43.0,37.0,46.0,20.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,158.0,8.0,0.0,0.0,0.0,13.0,1.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1744.0,40.0,2.0,16.0,0.0,0.0,2.0,1089.0,572.0,69.0,0.0,5468.0,1283.0,1.0,0.0,7.0,35.0,29.0,221.0,0.0,0.0,0.0,0.0,2.0,3.0,32.0,1.0,1.0,0.0,1.0,12.0,7.0,7.0,3287.0,69.0,8.0,9.0,0.0,67.0,415.0,1.0,1.0,4.0,1.0,1.0,0.0,38.0,6.0,0.0
7Networks_RH_Limbic_TempPole_2,4.0,25.0,7.0,0.0,46.0,4.0,42.0,14.0,28.0,23.0,19.0,11.0,87.0,25.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,12.0,9.0,9.0,0.0,0.0,1.0,74.0,7.0,24.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,13.0,13.0,2.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,132.0,12.0,0.0,17.0,5.0,19.0,0.0,3.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,39.0,90.0,1.0,35.0,3.0,8909.0,2360.0,2568.0,653.0,1552.0,1479.0,171.0,710.0,863.0,148.0,763.0,774.0,382.0,830.0,384.0,43.0,22.0,2.0,1.0,5.0,0.0,14.0,0.0,3.0,7.0,0.0,1.0,5.0,6.0,3.0,3.0,3.0,3.0,0.0,4966.0,283.0,1.0,0.0,1.0,197.0,19.0,237.0,31.0,32.0,5.0,21.0,73.0,54.0,61.0,4.0,30.0,45.0,70.0,1.0,40.0,2.0,2.0,10.0,256.0,268.0,58.0,5468.0,0.0,1425.0,45.0,0.0,140.0,3999.0,18.0,244.0,14.0,94.0,105.0,13.0,83.0,193.0,206.0,18.0,0.0,3.0,7.0,434.0,282.0,160.0,4569.0,6099.0,162.0,131.0,32.0,127.0,33.0,0.0,0.0,6.0,17.0,15.0,4.0,138.0,38.0,34.0
