,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_RH_SalVentAttn_PrC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,44.5,121.5,1.0,2.0,2.0,16.0,3.0,94.0,104.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,16.0,53.0,42.0,19.0,0.0,1.0,1.0,8.0,1.0,2.0,23.0,4.0,70.0,21.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,39.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,7.0,18.0,18.0,9.0,97.0,1.0,2.0,1.0,6.0,0.0,13.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,3.0,11.0,7.0,8.0,5.0,3.0,135.5,9.0,1559.5,1.0,268.5,1812.0,23.0,171.5,101.0,433.5,147.0,629.0,18.0,81.0,36.0,87.0,98.0,28.0,117.0,63.0,9.0,139.0,95.0,26.0,60.0,2191.5,408.0,6940.5,27.0,8.0,24.0,0.0,8.0,16.0,3.0,108.0,8.0,8.0,806.0,0.0,3.0,2.0,4.0,25.0,0.0,45.0,214.5,176.0,126.5,2.0,10.0,18.0,88.0,2227.5,40.0,139.5,6001.0,2.0,3.0,15.0,2.0,103.0,111.5,117.0,477.5,9.0,25.5,10.0,15.0,5.0,64.0,0.0,0.0,0.0,6.0,35.0,67.5,34.0,1.0,1.0,4.0
7Networks_RH_SalVentAttn_FrOperIns_1,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,15.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,3.0,10.0,3.0,6.0,7.0,1.0,2.0,6.0,4.0,6.0,0.0,11.0,0.0,27.0,24.0,291.0,54.0,95.5,386.0,9.0,265.0,60.0,8.0,98.5,243.0,28.0,112.0,70.5,152.5,96.0,278.5,119.5,95.0,105.5,34.0,0.0,28.0,14.0,1.0,27.0,29.0,59.0,81.0,23.0,9.0,12.5,26.0,61.5,59.0,17.0,14.0,5.0,45.0,13.0,64.0,25.0,43.0,11.0,17.0,47.0,12.0,46.5,146.0,8.0,0.0,1656.5,157.5,751.5,2.0,2.0,30.0,232.5,1059.0,99.0,1581.0,37.0,6.0,46.0,15.0,36.0,41.0,880.0,287.5,47.0,31.0,17.0,39.0,8.0,26.0,20.5,6.0,2.0,2.0,39.0,122.0,27.0,52.0,3159.0,168.0,384.0,40.0,25.0,456.0,16.0,2.0,1.0,66.0,68.0,18.0,12.0,9.0,9.0,14.0
7Networks_RH_SalVentAttn_FrOperIns_2,1.0,4.0,3.0,1.0,6.0,2.0,10.0,3.0,5.0,7.0,5.0,6.0,36.0,14.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,1.0,4.0,2.0,19.0,2.0,5.0,2.0,5.0,1.0,0.0,1.0,42.5,12.0,97.0,40.0,1.0,1.0,0.0,3.0,2.0,6.0,7.0,0.0,0.0,1.0,1.0,3.0,14.0,6.0,0.0,1.0,2.0,4.0,0.0,1.0,6.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,73.5,20.0,0.0,5.0,3.0,7.0,3.0,4.0,0.0,8.5,2.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,19.0,36.0,2.5,71.0,2.0,72.5,33.0,229.0,31.0,180.0,446.0,23.0,409.0,57.0,14.0,305.0,674.5,72.0,452.0,363.0,5292.5,1114.5,2850.0,1259.5,190.0,456.0,82.0,0.0,108.0,37.0,2.0,91.0,292.0,108.0,463.0,27.0,57.5,37.5,106.0,170.0,165.0,63.0,62.0,29.0,354.5,131.0,729.0,246.0,480.0,24.0,21.0,62.0,29.0,198.5,806.0,16.0,1656.5,0.0,37.0,979.5,2.0,10.0,26.0,22.0,126.0,19.0,73.0,71.0,12.0,159.0,60.0,263.5,98.0,89.5,55.0,14.0,16.0,20.0,15.0,7.0,54.0,127.0,34.5,1.0,2.0,18.0,573.0,78.5,256.0,1500.5,204.0,3233.5,86.0,142.0,115.0,1.0,1.0,0.0,17.0,25.0,14.0,7.0,46.0,45.0,114.0
7Networks_RH_SalVentAttn_FrOperIns_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,5.0,5.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,4.0,11.0,12.0,3.0,3.5,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,2.0,9.0,0.0,5.0,1.0,0.0,3.0,5.0,1.0,3.0,2.0,14.0,28.0,62.5,37.5,62.0,45.5,13.0,0.0,6.0,4.0,0.0,7.0,4.0,21.0,14.5,13.0,3.0,4.0,7.0,5.0,6.0,9.0,13.5,2.0,2.0,3.0,7.0,5.0,8.0,4.0,17.0,143.5,9.0,27.0,121.5,3.0,157.5,37.0,0.0,4504.5,2.0,1.0,28.0,1.0,183.5,10.0,5.0,4.0,0.0,57.0,15.0,5.0,21.0,1563.0,67.0,29.0,62.0,35.0,52.0,13.0,20.0,1.0,1.0,2.0,3.0,74.0,7.0,14.0,14.5,9.0,16.0,6.5,13.0,6.0,5231.0,0.0,0.0,1.0,42.5,115.0,29.0,21.0,1.0,2.0,2.0
7Networks_RH_SalVentAttn_FrOperIns_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0,25.0,1.0,1.0,2.0,4.0,2.0,14.0,34.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,27.0,15.0,14.0,36.0,6.0,0.0,1.0,1.0,10.0,3.0,2.0,24.5,37.0,132.0,19.0,141.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,14.0,24.0,22.0,14.0,4.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,16.0,23.0,8.0,47.0,35.0,77.0,156.0,55.5,54.0,267.5,3.0,7.0,2.0,15.0,0.0,9.0,2.0,13.0,2.0,7.0,15.0,3.0,10.0,2.0,0.0,13.0,14.0,2.0,11.0,18.0,202.0,318.5,3741.0,597.0,2861.0,1761.5,339.0,3.0,172.0,65.0,18.0,99.0,96.0,299.0,256.5,410.0,58.0,88.0,104.0,47.0,58.0,367.5,482.0,75.0,26.0,86.0,99.0,83.0,137.0,104.5,578.5,2866.0,85.5,232.5,1767.0,108.0,751.5,979.5,4504.5,0.0,39.0,31.0,1278.0,6.0,384.5,55.0,20.0,31.0,1.0,738.0,314.5,80.5,181.0,1401.0,215.0,132.0,243.0,224.5,279.0,131.0,446.0,7.0,14.0,36.0,24.0,1354.0,66.5,164.5,217.5,40.0,102.0,54.5,104.0,56.0,3993.0,2.0,3.0,7.0,212.0,764.0,361.5,357.5,8.0,19.5,23.0
7Networks_RH_SalVentAttn_Med_1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,10.0,1.0,5.0,20.0,201.0,2.0,4.0,3.0,13.0,4.0,50.0,139.5,4.0,3.0,5.0,1.0,1.0,0.0,1.0,9.0,4.0,64.0,30.0,49.5,122.5,26.0,2.0,2.0,3.0,34.0,10.0,10.0,97.5,53.0,942.5,81.0,793.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,14.0,21.0,39.0,52.0,51.0,11.0,31.0,160.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,5.0,33.0,63.0,18.0,78.0,105.0,135.5,448.0,134.0,115.0,1058.5,15.0,31.0,13.0,52.5,1.0,0.5,14.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1947.5,1.0,2.0,3618.0,1.0,1.0,7.0,3.0,23.0,158.0,225.5,6.0,1.0,1.0,0.0,1.0,0.0,23.0,0.0,5.0,395.5,34.0,5.0,16.0,53.0,1.0,1.0,4.0,8.0,2.0,2.0,2.0,39.0,0.0,2524.0,4257.0,4.0,2.0,15.0,2.0,1.0,15.0,3.0,2.0,1.0,3.0,1.0,4.0,9.0,14.0,23.0,21.0,14.0,32.0,50.0,705.0,1468.5,4884.5,2681.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,29.0,28.0,274.0,233.0,621.0,227.0,25.0,19.0,350.5,2689.5,1181.5
7Networks_RH_SalVentAttn_Med_2,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,21.0,5.0,12.0,7.0,16.0,24.0,186.0,16.0,11.0,28.0,37.0,46.0,81.0,1259.5,45.0,2.0,3.0,2.0,14.0,3.0,4.0,47.0,21.0,471.0,316.0,17.0,23.0,10.0,8.0,24.0,20.0,18.5,2.0,2.0,22.5,11.0,123.5,442.5,253.0,0.0,4.0,1.0,2.0,0.0,1.0,9.0,7.0,10.0,3.0,0.0,3.0,5.0,8.0,10.0,14.0,34.0,226.0,35.0,3.0,3.0,8.0,4.0,7.0,1.0,7.5,2.5,9.0,1.0,3.0,1.0,12.0,11.0,7.0,20.0,23.0,26.0,63.0,23.0,18.0,130.5,21.5,50.0,48.0,235.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,15.0,3.0,6.0,6.0,3.0,8.0,3919.0,5.0,4.0,2184.5,2.0,4.0,16.0,17.0,61.0,2596.5,1153.0,40.0,2.0,1.0,5.0,6.0,1.0,30.0,2.0,14.0,2618.5,229.5,5.0,17.0,50.0,2.0,7.0,31.0,8.0,2.0,10.0,1.0,31.0,2524.0,0.0,1041.5,2.0,1.0,6.0,1.0,1.0,1.0,13.0,6.0,2.0,5.0,1.0,2.0,4.0,7.0,12.0,8.0,5.0,13.0,15.0,1815.5,293.0,622.5,613.5,3.0,3.0,4.0,1.0,4.0,5.0,3.0,2.5,16.0,14.0,115.0,73.0,173.0,83.0,11.0,12.0,18.0,1603.0,1591.5
7Networks_RH_SalVentAttn_Med_3,0.0,1.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,4.0,4.0,3.0,10.0,7.0,104.0,4.0,95.5,557.0,1633.5,22.0,36.0,21.0,155.0,28.0,658.5,1092.5,27.5,12.0,27.0,5.0,9.0,3.5,5.0,33.0,20.0,228.0,165.0,588.0,543.0,294.0,7.0,9.0,14.0,121.0,26.0,43.0,448.5,59.0,2032.5,391.0,4735.0,0.0,1.0,2.0,7.0,1.0,2.0,22.0,27.0,13.0,16.0,1.0,17.0,18.0,55.0,103.0,589.0,18.0,66.0,248.0,5.0,5.0,6.0,8.0,10.0,6.0,28.0,5.0,43.0,8.0,1.0,11.0,11.0,116.0,10.0,38.0,68.0,100.0,363.5,370.0,172.0,1963.0,22.0,42.5,31.0,99.0,1.0,6.0,3.0,2.0,0.0,3.0,1.0,12.0,1.0,0.0,0.0,8.0,4.0,1.0,7.0,18.0,13.0,19.0,22.0,13.0,326.0,22.0,236.5,169.5,37.0,147.5,5146.5,30.0,39.5,420.0,101.0,4296.0,830.0,2633.5,139.0,35.5,41.5,20.0,48.0,11.0,60.0,25.0,91.0,1030.5,669.5,695.5,1687.5,2818.5,31.0,20.0,79.0,806.0,30.0,26.0,28.0,1278.0,4257.0,1041.5,0.0,1.0,8.0,11.0,4.0,16.0,3.0,77.0,82.0,59.5,87.5,12.0,28.0,33.0,104.5,232.5,78.5,75.5,512.5,17.0,127.0,666.5,351.0,4748.5,52.0,71.0,136.0,8.0,26.0,10.0,21.0,7.0,238.5,2.0,13.0,13.0,114.0,337.0,214.5,256.5,36.0,195.0,257.0
7Networks_RH_Limbic_OFC_1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,84.0,939.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,21.0,26.0,25.0,3.0,0.0,0.0,5.0,23.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,451.5,2.0,942.0,1.0,148.0,175.0,58.0,12.0,10.0,0.0,1.0,1.0,12.0,21.0,6.0,9.0,1.0,24.0,53.0,225.0,57.0,45.0,167.0,14.0,79.0,48.0,6.0,32.0,69.0,14.0,30.5,17.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,38.0,17.0,0.0,0.0,0.0,8.0,0.0,7.0,3.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,0.0,232.5,22.0,1.0,6.0,4.0,2.0,1.0,0.0,8372.5,2831.0,1149.5,59.0,8.0,3.0,1.0,5.0,14.5,49.5,4765.0,41.0,6.0,2.0,6.0,1.0,3.0,6.0,26.0,27.0,13.0,7.0,27.0,5.0,8.0,1354.5,136.5,22.0,10.5,4.0,41.0,5730.5,249.0,71.0,264.0,13.0,1.0,0.0,17.0,30.0,7.0
7Networks_RH_Limbic_OFC_2,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,146.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,1.0,0.0,0.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,55.0,0.0,149.0,0.0,18.0,31.0,9.0,5.0,5.0,0.0,1.0,2.0,5.0,7.0,1.0,7.0,0.0,36.0,68.5,455.0,105.0,96.0,415.0,16.0,209.5,96.0,10.0,75.5,171.5,28.0,76.0,41.0,16.0,19.0,16.0,12.0,14.0,9.0,6.0,0.0,4.0,4.0,0.0,4.0,3.0,11.0,9.0,5.0,2.0,2.5,3.0,63.0,40.0,2.0,3.0,1.0,21.0,2.0,21.0,9.0,7.0,3.0,6.0,22.0,7.0,18.0,28.5,3.0,1059.0,126.0,183.5,384.5,2.0,1.0,8.0,8372.5,0.0,1528.5,1043.0,72.0,8.0,18.0,4.0,15.0,32.5,2486.5,9661.0,60.0,21.0,11.0,16.0,4.0,14.0,12.0,13.0,10.0,5.0,18.0,68.0,17.0,25.0,1531.0,244.5,56.0,29.0,11.0,2309.5,1096.0,72.0,23.0,102.5,31.0,8.0,5.0,13.0,17.0,9.0
7Networks_RH_Limbic_OFC_3,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,2.0,66.5,24.0,8.0,2.0,92.0,977.5,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,111.0,356.5,466.5,62.0,6.0,0.0,4.0,56.0,54.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,654.0,32.0,4686.0,15.0,657.5,1623.0,176.5,171.5,125.0,6.0,12.0,17.0,28.0,52.5,18.0,18.5,1.0,14.0,32.0,161.5,39.0,29.0,132.5,12.0,60.0,35.0,4.0,22.0,53.0,10.0,22.0,13.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,3.0,5.0,1.0,3.0,2.0,26.0,15.0,0.0,1.0,0.0,6.0,1.0,6.0,5.0,3.0,2.0,6.0,17.0,3.0,6.0,8.0,2.0,99.0,19.0,10.0,55.0,15.0,6.0,11.0,2831.0,1528.5,0.0,200.0,31.0,4.0,7.0,3.0,6.0,15.0,93.5,3614.5,5904.0,178.5,28.0,341.0,34.5,22.0,5.0,30.0,27.5,72.0,109.0,23.0,7.0,10.0,311.5,70.5,12.0,9.0,3.0,280.0,2907.0,385.5,67.0,6036.0,388.0,33.0,13.0,21.0,42.0,10.0
7Networks_RH_Limbic_TempPole_1,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,15.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,8.0,1.0,863.0,1017.0,733.5,170.5,263.0,382.5,99.0,234.0,128.0,44.0,160.0,235.0,62.0,129.0,72.5,13.0,17.0,3.0,3.0,3.0,2.0,5.0,0.0,3.0,5.0,0.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,572.5,126.0,1.0,1.0,1.0,34.0,3.0,27.0,9.0,7.0,3.0,4.0,13.0,11.0,24.0,10.0,4.0,1581.0,73.0,5.0,20.0,2.0,1.0,4.0,1149.5,1043.0,200.0,0.0,5168.5,3379.0,15.0,4.0,19.0,179.0,76.5,350.5,14.0,8.0,12.0,6.0,4.0,27.0,46.0,10.0,3.0,3.0,5.0,141.0,38.0,41.0,3501.5,755.0,60.0,40.5,16.0,50.0,155.5,11.0,4.0,22.0,6.0,4.0,1.0,87.0,32.0,14.0
